player_id,team_id,name,season_type
1925139,584281,Eric,1
1932565,1328537,Vinicius,1
1945479,696928,Leonardo Ferreira Soares,1
1945505,197790,José Felipe Brito Lisboa,1
2027602,197821,Dhiordan Rhuan Rodrigues de Lima,1
1793439,298336,Breno Rayck da Silva Mendes,1
1994750,197816,João Angelo Sokolowski,1
1471042,1236190,Eduardo,1
1931731,197611,Matheus,1
1787729,197682,Ícaro Alves,1
1945851,239122,Túlio Sutilli,1
1991125,816426,Alan Carneiro Furtado,1
185865,197659,João Paulo,1
1697344,1922597,Lucas Reis,1
845691,584281,Aslen,1
1905244,298336,Edson Carlos da Silva,1
1946061,197778,Manoel Sousa Reis Neto,1
1933319,197777,Emerson Renan Azevedo de Aguiar,1
1934913,197816,Luciano Bertolo Ludwig,1
1959930,197392,Luiz Eduardo Pantoja Castro,1
1736953,197816,Alisson Silva,1
1784788,1221708,Anderson,1
1940138,162172,Cauã Gonçalves Serafim,1
1796778,1699616,Dã Moroni Bravo de Souza,1
1265941,162165,Davi Schneider,1
2039016,197706,Edson dos Santos Silva,1
1930444,581903,Eduardo,1
1968793,696928,Emerson Rocha da Costa,1
1946036,1694586,Erick Ferreira,1
1670625,297804,Filipe Costa,1
1175815,197659,Gabriel Bernard,1
1925347,197805,Gabriel Machado,1
1790934,1223346,Gabriel Pereira Buzzetto,1
1991130,197675,Gabriel Yanno Soares Belisário,1
1933904,197384,Gustavo Mateus dos Santos Nascimento,1
1789915,197392,Ian Abreu da Silva,1
1796275,169361,Janelson,1
1945504,696928,Jhonatan Ayakson Alvarado Romero,1
1257289,6065,João Paulo,1
2039019,197706,João Paulo Silva Santos,1
1935511,197394,João Pedro Amancio Balbino,1
948718,109708,João Victor,1
1932446,1918576,Karlenilson Oliveira Silva,1
1931776,215629,Leandro Pires da Silva,1
2039018,197706,Leumas do Nascimento Santos,1
1994563,696928,Luan Victor Cantanhede Cardoso,1
1925559,1696742,Lucas de Oliveira Alves,1
1932599,1918583,Luis Henrique Lüthemeier Wendling,1
1935514,197394,Marcelo Henrique Nunes dos Santos,1
1789191,197790,Marcos Davi Amorim dos Santos,1
942863,197666,Matheus Cabral,1
2032857,197816,Mauricio Lucas de Arruda Souza,1
1892535,104815,Maycon,1
1130862,304653,Nicolás Lugano,1
1721153,422123,Patrick Gama Thomaz,1
1925421,197666,Paulo Henrique,1
1206586,197611,Paulo Mazoti,1
1925427,696928,Pedro Lucas Silva Santos,1
1946069,197675,Rogerio Santos Sousa,1
1904241,298336,Thiago Domingos da Silva Santos,1
1903989,197695,Victor Brasil,1
920310,197654,Victor Hugo,1
1118184,1697960,Vinícius,1
2039017,197706,Vinicyus França Santos,1
1277902,512379,Kelsen,1
1789959,215633,Rafael Nunes Negreiro,1
1946173,584281,Alex Costa da Silva,1
1938787,5758,Caetano,1
1925426,696928,Juan Victor Alves Brandão,1
1904041,197392,Guilherme Rodrigues Barrozo,1
1938797,197821,Kauã,1
1797500,298336,Wesley Lima da Silva,1
1737521,109708,Emanuel Junio da Silva Peixoto,1
1950900,612190,Luiz Fernando da Silva Camargo,1
1994652,111117,Caio Flávio de Mendonça Barros,1
2038991,696928,Gabriel de Oliveira Castro,1
1962193,1223501,Marco Antonio de Sousa Medeiros,1
1796031,304653,Jeremias,1
1904020,410824,Vicente Ferreira,1
1925420,197666,Arthur Dias Galter,1
1945963,197603,Caio Vinicius Costa Félix,1
1932593,104815,Victor Michell,1
1787524,5758,Caio Hones,1
2032874,111689,Vitor Gabriel Alves de Almeida,1
1994288,299701,Luiz Fernando Yamada,1
1612263,238505,Rickelme Lopes,1
1644691,1320846,Rafinha,1
1807579,1116984,Joabe Lima de Oliveira da Costa,1
1940317,163784,Henrique,1
1042771,197403,André Penalva,1
1039250,197805,Pablo,1
1787545,1236190,Anderson Silva,1
1940321,1320846,Fabio Sá,1
844455,162172,Lucas Sá,1
1933329,197777,Icaro Alvaro Silva Machado,1
1940443,197675,Renê Américo dos Santos,1
1927914,197611,Jonas Ferreira Barbosa,1
1936673,197816,Cauan Souza de Araújo,1
1933293,1694586,Hélio Patrick Aragão Santos,1
1663541,304653,Carlos Torres,1
1789196,197790,Gabriel Feitosa Oliveira,1
1791758,197659,Darlan Santos Rufino de Oliveira,1
1712412,581842,Jota,1
1945451,5758,Magrao,1
1789913,197392,Luiz Henrique Pereira de Brito,1
1796405,169361,José Natanael da Cruz Oliveira,1
1932915,606359,Vinicius Toledo da Rocha Ramos,1
1945944,299701,Aldair Santos Lima,1
1796454,197604,Fernando Robson Paula da Silva,1
1927764,111117,Yan de Jesus Santos Rodrigues,1
1937510,1223346,Josimar Júnior Rodrigues de Oliveira,1
1944500,606359,Vitor Magalhaes Ferreira,1
1904245,47387,Elias,1
1904268,197791,Pedro Henrique Lima Costa,1
1931785,1697960,Beto,1
1800090,1236190,Pablo,1
1407216,197769,Reidiner,1
1830857,238505,Alexandre Costa,1
1064524,512379,Anderson,1
192928,1320837,Willian Rocha,1
498495,197689,Toty,1
1791993,197403,Mateus Pereira Rodrigues,1
1945595,162171,Ikaro Gabriel da Silva Rodrigues,1
1449791,246244,Leo Fenga,1
1936668,197769,Misael Xavier,1
1789138,197782,Ceará,1
1745701,239707,Darilson,1
2035214,816426,Diego Ribeiro Carvalho,1
2029146,816426,Igor dos Anjos Pinto,1
1309798,512379,Ronald,1
1796273,197782,Vivico,1
1796458,215629,Marcos Eduardo Guedes da Silva,1
1959886,1422139,Thiago Santos Lima,1
1749295,197769,Luiz Fernando,1
1704390,1756,Danilinho,1
1789177,162177,Samuel Pará,1
1433262,1320846,Marcos Nunes,1
1934731,244236,Luciano dos Santos Barbosa,1
1994631,696928,Érison Moreira Pinheiro,1
1789829,246244,Ítalo Leite Gimenes dos Santos,1
1905680,410824,João Pedro,1
1252248,111689,Laranjeira,1
2027567,162171,Menotti Mattoso Netto,1
1940414,1320846,Erick,1
1784936,581842,Diego Anjos,1
1795341,197791,Estevan,1
1962216,1918576,Mateus Duarte Botelho,1
1946179,1223346,Pedro Lucas Ferreira da Silva,1
1796964,197394,Gabriel Apinagé,1
2029147,816426,Daniel Fabricio Arza Figueredo,1
1940393,197675,Douglas Henrique de Santana Lira,1
1904258,239122,Felipe Alves Ribeiro,1
148119,1236190,Maurício Leal,1
1933328,197777,Lawanderson Kawan Ribeiro de Assunção,1
1935548,1608540,Paulo Galvão,1
1940332,1320846,Roger Henrique Alves Reis,1
1786125,197777,Mikeias Araújo Pacheco de Lima,1
1563378,109708,Randerson,1
1927924,197611,Vitor Hugo de Paula Silva,1
994437,1756,Lucas Lourenço,1
1790914,162171,Luiz Fernando Nogueira,1
1787124,197603,Rian,1
1800070,1223501,Vitor Fatel,1
2035294,197706,Gabriel da Silva Souza,1
1791090,710764,Rodrigo de Sousa Silva Reis,1
1945383,197604,David Cauã Fonteles Souza da Silva,1
2038757,512379,Jorge Alexi Quintero Redin,1
1612220,197816,Sandoval Vicente da Silva Filho,1
1789382,197689,Vitão,1
1789189,162177,Helter Alves Costa,1
1180896,1426346,Luiz Henrique,1
1790357,197403,Marlon,1
1790141,197654,Pedro Henrique Carvalho Silva,1
1227597,197790,Rafael Tanque,1
1602221,169361,Flávio Augusto Nascimento,1
1789195,1696139,Matheus Maranguape,1
2027566,197603,Jackson dos Santos Oliveira,1
1911190,1223501,Tilico,1
1789378,1694586,João Gabriel Ramos de Souza,1
1934823,162165,Samuel,1
1904038,197640,Whebert Teixeira Soares,1
1904047,1223501,Deivid,1
1793368,5758,Pedro Lucas Oliveira Servulo,1
1788173,197675,Gabriel Henrique Silva Ferreira,1
1933309,1694586,Gabriel Jordan Santos,1
579320,1320332,Marcos Paulo,1
1994756,422123,Juan Banguero Loboa,1
1785804,696928,Jan Carlos Dajome Cortés,1
1950605,111689,Logan,1
1958566,197682,Max da Silva Nóbrega,1
1721024,1694586,Vinicius Argolo Barroso de Carvalho,1
845763,1922597,André Castro,1
1994762,197640,Gabriel Henrique,1
1967870,246244,André dos Santos Rocha,1
1434537,197790,Yan,1
2032878,422123,Matheus Gaspar Ornelas,1
1966202,1697960,Pablo,1
1958507,197890,Vitório Augusto Poletto Ostrzyzeck,1
2027667,197790,Giovane,1
1945531,239122,Luis Filipe Barbosa Santos,1
1927798,246244,Cauã de Oliveira Godoy,1
1793449,239707,Gilvan Cristian da Fonseca Cordeiro,1
1658734,239122,Victor Hugo,1
1123040,612190,Vitor,1
268575,304653,Éder Lima,1
1925350,304653,Elton Martins,1
498464,169361,Pedro Bambú,1
1797319,197695,Bruno Miranda,1
604113,410824,Geferson Teles,1
1944689,162177,Isaac Moreira de Paula Eduardo,1
1791373,1328537,Heltton,1
1946059,197641,José Roberto Almeida Romão,1
1720592,1421409,Uesles Moura,1
2007606,197384,Luiz Fernando Gomes da Silva,1
1925447,197889,Cauã,1
1935516,197394,Murilo Ribeiro Biancardini,1
1925328,1320837,Guilherme Augusto Pinheiro Garcia,1
1936634,197808,Brayan Díaz,1
1797545,197791,Ciro Henrique,1
1925446,197889,Gustavo Walisson,1
1945437,162171,Felipe Santos Silva Faustino,1
1945895,197778,João Felipe Costa Silva,1
1448377,696928,Alejandro Ceballos Serna,1
1938794,584262,Dayvisson Douglas da Silva Montenegro,1
1936785,197706,Edvaldo Barbosa da Costa Neto,1
575429,5758,Erick Luis,1
1790860,197384,Felipe Ferreira Evangelista,1
1798704,1918583,Gabriel Asaph,1
1017158,5758,Geovani Santos,1
1959917,816426,João Henrique Oliveira do Nascimento,1
1934916,304653,John Everson,1
267370,581842,Jonathan,1
855323,104815,Matheus Mascarenhas,1
265913,581842,Nenê Bonilha,1
1946067,162176,Rayllan Oliveira da Costa,1
638757,197659,Alisson Farias,1
750688,5758,Matheus Nolasco,1
1789965,197403,Aílton Batista de Oliveira Neto,1
2035334,239707,Diego dos Santos Silva,1
1669456,581903,Gabriel Almeida,1
1945896,197641,João Antônio,1
1357081,111117,Juan Sánchez,1
1927848,581912,Kevin,1
1935532,197816,Mastherson Gabriel Barbosa Lopes,1
1804853,1116984,Murilo José da Silva Cosmo,1
1796435,197777,Paulo Renato Pereira Dias,1
1935453,239707,Pedro Henrique Leal Nunes,1
1839929,6065,Reinan Araujo de Souza,1
1959913,816426,Vinicius Lima Guedes,1
796802,239707,Warian Santos,1
1931771,244236,Yorkis Martinez,1
1927714,162173,Filipe Fortes,1
1791760,197659,Inácio de Paula da Silva,1
1940223,197603,João Paulo,1
1610983,1421409,Lucas Souza,1
1165873,197689,Keké,1
1958552,238505,Geovani Lopes de Paula Júnior,1
1791164,1116984,Bruno Henrique Cardoso da Silva,1
1945509,111117,Gabriel dos Santos Alves,1
1233125,238505,Pedro Lucas,1
1925357,162176,Matheus Albino Cardoso,1
1946194,584281,Kauan,1
1994209,1223346,Cauã Joris Gorgen,1
1994640,410825,Francisco Flávio Oliveira de Freitas,1
1795702,239122,Diogo Abdalla Lopes,1
1612218,197640,Marcelo Piauí,1
1945422,197821,Guilherme Bruscatto de Faria,1
1445787,197675,Luanderson Santos,1
1945892,696928,Nicholas Quiteira Gomes Cabral,1
1925153,197675,Raí de Sá Félix Damascena,1
1673736,197777,Walter Ferreira Monroe,1
1795410,6065,Wellington,1
1795340,197791,Neto Lisboa,1
1925149,197675,Manoel Pinheiro do Nascimento Junior,1
1932933,1694586,Caio Santos D'Ajuda,1
1407172,1116984,Iury,1
1737549,1223501,Paul Heumo,1
1653443,1116984,Leandro Kauã,1
750062,197790,Lucas Gomes,1
1994766,581912,Lucas Oliveira Barreto da Silva,1
1797715,1328537,Bernardo,1
1641723,47387,Henrique,1
1940236,1422139,Kelvin Souza Silva,1
2035589,696928,Leonardo Cavalcante Walraven,1
1932879,1918583,Jefer Gongora Arboleda,1
1931795,1697960,Yhago,1
1445784,104815,Gleisinho,1
1362615,297804,Kawan,1
1936796,197706,Everton de Aquino Felipe,1
1334349,710764,Marllon,1
1626009,104815,Juan Macías,1
2035215,197782,Kaio Ellyson Silva,1
2035335,239707,Marcos Gabriel Madeira Cordovil,1
1787724,239707,Sorato Henrique Lobo Lopes,1
1044339,581912,Vinícius Barreta,1
267364,111117,André Rodrigues,1
1223810,169361,Erick Cunha,1
1790943,47387,Joãozinho,1
1653506,1922597,Pedro Henrique Henz,1
1791173,512379,Wallace Lucas de Sousa Pinto,1
1791755,197659,Edmilson Ribeiro,1
1933455,215633,Balão Marabá,1
1404368,197392,Gileard Nascimento Borges,1
1653551,197790,Luan,1
1932822,104815,Cauã Marangoni,1
950371,298451,Patrick Carvalho,1
128392,197706,Walter,1
1421059,162172,Guilherme Gehring,1
1936622,197682,Caio Callyman Muniz de Sousa Canedo,1
1944562,197384,Iury Cavalcante Bortoleto,1
1927801,246244,Reinaldo Junio Guimarães Rodrigues Cunha,1
1940197,612190,Vitor Amaral Marques,1
1940103,162172,Vítor Uélison de Souza,1
1944602,612190,Gustavo Andrade de Alcantara,1
1903996,410824,Adriano,1
1226609,197791,Bambam,1
1932931,606359,Rair,1
1675593,162164,Victor Lima,1
1945969,1422139,Carlos Eduardo Cardoso da Silva,1
1946190,584281,Hudson Araujo Vidal,1
1931831,1697960,Luãn,1
1944525,244236,Maicon Marinho dos Santos,1
1938852,1320846,Victor Hugo Belfort Ferreira Lopes,1
1940387,197790,Assuélio Leite da Silva Júnior,1
1936805,410825,Biel Potiguar,1
1829545,111689,Guilherme,1
1950867,612190,Kayky Álvaro Victoriano,1
1800043,1223501,Mauricio Gabriel,1
1927771,238505,Miguel Nóbrega,1
2039013,197706,Yan Moura Silva,1
1935520,239132,Victor Eduardo Rocha da Silva,1
2107938,197384,Alysson Barroso Coelho,1
1933305,1694586,Gustavo Kawã Silva Viana,1
1789876,1421409,Mateus Lima de França,1
1967829,298451,Christopher Sousa Santana,1
1944614,422123,Julyan Rikelme Honorato Julio,1
1936797,197706,Ryan Rocha Dias Borges,1
1925134,197769,Vanderson,1
1950609,162177,Caíque Rodrigues Rocha,1
1940226,197603,Cássio,1
1967709,1922597,Henrique Zen,1
1607586,581842,Nestor Mansur,1
1694849,162164,Porfírio,1
1829464,6065,Romulo Bezerra Araruna,1
1994744,197777,Vitor Maranhão,1
2035488,162165,Adriano Czermainski da Rosa Ferraz,1
267734,304653,Esdras,1
1463466,111117,Guilherme Silva,1
2029151,197805,Isaque Almeida Lucchere,1
1798720,109708,Luís Felipe Cristino Brito da Silva,1
2038704,1320332,Lukaã Gonçalves de Oliveira Rosa,1
1962192,584262,Ruan Vieira dos Prazeres,1
1792044,197808,Serginho,1
498518,109708,Thallyson,1
1795915,584281,Eric,1
1616242,5758,Gabryel Martins,1
1195452,1696742,Roney,1
1904244,47387,São Luís,1
1950864,197706,Fellipe Kayrê de Oliveira Machado,1
1267879,1608540,Gui Campana,1
1341504,197640,Guilherme Beléa,1
1936767,197706,Jadson de Brito dos Santos,1
1795391,581842,Marcel Lima Novaes Silva,1
1966172,1696139,Vitor Gabriel Soarez Souza,1
2007622,1696139,Guilherme da Silva Santos,1
1904274,109708,Mauricio Schneider Sousa Muniz,1
1933296,1694586,Danillo Henrique Rufino,1
1967702,298451,Francisco Jeneilson Pereira Soares,1
1790889,239132,Mikael Santos da Paz,1
1931932,1696139,Rafinha,1
1416304,297804,Dija,1
2036039,6065,Felipinho,1
2038993,696928,Francisco Luidy Sousa Silva,1
1994648,1422139,Joziel Pacheco Brito,1
1938858,1422139,Lucas Miguel Libanio Soares,1
1526878,197816,Pedrinho,1
1227844,197666,Roberto da Costa Nascimento Júnior,1
1932516,1918576,Robson Silva Rodrigues,1
1797573,197778,Roni,1
1791390,1328537,Almir,1
1994657,197394,Angelo Gabriel Oliveira Matos,1
2032737,197394,Clemilson da Silva Brito,1
1796802,197394,Gianluca Castro Lima,1
1829458,162171,Guilherme Ilha Lopes,1
1786055,197777,Alexandre Mendes Silva,1
2007614,422123,Dheimeson Ruan da Silva Araujo,1
1925177,298451,Gilbert Augusto Figueiredo Lúcio,1
2035299,197659,Levi dos Santos Pereira,1
2007600,422123,Nycolas Barreto da Silva,1
1644280,109708,Thalissinho,1
1282379,710764,Alan Pedro,1
1088666,1421409,Bruno Dip,1
1056102,1918583,Elielton Anjos,1
1925437,1328537,Alexis Quiñonez,1
1931910,197611,Americano,1
1994544,111689,Diego Jose Silva Bernardo,1
1970690,197777,George Miguel da Costa Garcia,1
1927864,1699616,Ryan de Freitas Pereira,1
1933376,197777,Sérgio Gomes Silva,1
789762,297804,Djavan,1
1910574,162164,Eduardo da Conceição Honorato,1
1935510,197394,Kaycky,1
1946056,5758,Luan Vitor,1
803028,304653,Mateus Anderson,1
1905659,197640,Vinicius Riquelme da Silva Bulhões,1
116140,197682,Anderson Salles,1
2038992,696928,André Luiz de Oliveira Araruna,1
1905241,197640,Chisom Golden Anasoh,1
1931869,1756,Daniel Henrique Conceição da Glória,1
1930349,111117,Dilsinho,1
2007616,215629,Kaiky Costa Rodrigues,1
2038989,696928,Luis Miguel Assunção Malheiros,1
1941693,1918583,Nalberth Wenderson Azevedo da Cruz,1
1940319,163784,Renan Araujo,1
1789970,215633,Eduardo Costa Lima,1
1933898,215633,Genilson dos Santos Júnior,1
1933288,1694586,Leonardo Gomes de Matos,1
1967877,111117,Pietro Motta de Matos Pereira,1
172170,244236,Renatinho,1
2038687,197394,Roberto Kakônxô Dias Apinaje,1
1927706,197604,Anderson Ricardo Souza da Silva Filho,1
1931931,1421409,Ezequiel Daniel Balbino Neto,1
1966200,1320837,Gabriel Brugnolo Ramão,1
179523,1756,Luan,1
1653521,197675,Pedro Manoel Alves da Silva,1
1931810,197392,Aglailson Pereira dos Santos Júnior,1
1958557,422123,Kaiki Barros da Silva,1
1944516,162177,Raylson do Socorro Damasceno da Silva,1
1934716,197654,Magdiel,1
2035452,1697960,Pedro Fabrício de Melo Sá,1
1789187,162177,Pablo Rykelme,1
540106,1022948,Marco Carducci,1
1280868,1022948,Isaiah Johnston,1
867281,1022952,Daan Klomp,1
767012,1022948,Lorenzo Callegari,1
1338947,1436202,Matteo Campagna,1
525616,1135780,Manuel Aparicio,1
1067015,1436202,Morey Doner,1
1357562,1022952,Adam Pearlman,1
825597,1135780,Ballou Tabla,1
672836,1135780,Juan Castro,1
577041,1022955,Antoine Batisse,1
1133554,1022955,Ben Paton,1
634776,1022955,Dimitry Bertaud,1
1524135,1022952,Nathan Ingham,1
1346822,1022948,Finn Linder,1
1633941,1022948,Jefferson Alphonse,1
746404,1436202,Tom Field,1
770547,1022952,Tobias Warschewski,1
1909683,1899648,Matisse Chrétien,1
1216801,1899648,Sean Rea,1
1169230,1022953,Taras Gomulka,1
836047,1022952,Sergio Camargo,1
1636909,1022953,Diego Konincks,1
1754226,1022948,Kareem Sow,1
784407,1022952,Amer Didic,1
294973,1022954,Carlos Guzmán,1
1900647,1022955,Anthony Aromatario,1
1440038,1899648,Charles Auguste,1
1285568,1022954,Max Ferrari,1
970951,1022955,Marko Jevremovic,1
1465094,1436202,Marcello Polisi,1
601393,1022953,Alejandro Díaz,1
1285725,1022952,Goteh Ntignee,1
1713367,1022955,Hoce Massunda,1
724316,1436202,Callum Irving,1
1504456,1022955,Dan Nimick,1
1175824,1022954,Diego Urtiaga,1
976620,1899648,Joakim Milli,1
1557090,1022955,Rezart Rama,1
621561,1022953,Marco Bustos,1
1346826,1436202,Thierno Bah,1
1190543,1022952,Eryk Kobza,1
1276329,1022948,Sven Zitman,1
658133,1022948,Marcus Godinho,1
1502927,1135780,Gabriel Antinoro,1
1541405,1135780,Noah Abatneh,1
1050888,1022955,Tristan Borges,1
852072,1022952,Bradley Kamdem,1
1166272,1899648,Keesean Ferdinand,1
1136260,1436202,Damiano Pecile,1
1780786,1436202,Kian Proctor,1
1033278,1436202,Mohamed Amissi,1
1052762,1022954,Tomasz Skublak,1
872730,1022953,Kadin Chung,1
952436,1899648,Diyaeddine Abzi,1
1265876,1022954,Julian Altobelli,1
835270,1022948,Ryan Telfer,1
1641872,1899648,Loïc Kwemi,1
776682,1022952,Harry Paton,1
1600973,1022948,Cyprian Kachwele,1
1625710,1022953,Josh Belluz,1
751201,1899648,David Choinière,1
1500408,1022953,Christian Greco-Taylor,1
1779221,1022953,Yann Toualy,1
1044852,1135780,Daniel Aguilar,1
1840676,1135780,Rony Mbomio,1
210761,1436202,Nicolás Mezquida,1
765140,1022953,Josh Heard,1
855352,1022954,Juan Córdova,1
1639525,1135780,Loïc Cloutier,1
1346748,1022954,Steffen Yeates,1
850465,1436202,Terran Campbell,1
1780465,1022948,Lucas Olguin,1
1909686,1022948,Miguel Arilla,1
1748337,1135780,Joaquim Coulanges,1
1114197,1135780,Emiliano García,1
1663064,1899648,Safwane Mlah,1
1026121,1899648,Clément Bayiha,1
1385640,1022953,Ronan Kratt,1
432851,1022954,Raúl López,1
825696,1022955,Brian Wright,1
1366225,1135780,Wesley Timóteo,1
1252098,1899648,Aboubacar Sissoko,1
611672,1022953,Sean Melvin,1
1057940,1022952,Ali Musse,1
847604,1436202,Paris Gee,1
1579844,1899648,Alessandro Biello,1
1666351,1022954,Luca Accettola,1
1216802,1135780,Jean-Aniel Assi,1
1272416,1135780,Jonantán Villal,1
1018521,1022954,Luke Singh,1
1780433,1135780,Sergei Kozlovskiy,1
774316,1022948,Thomas Meilleur-Giguère,1
1356302,1022948,Jason Bahamboula,1
1780430,1022953,Eleias Himaras,1
1780435,1135780,Tristan Crampton,1
1195746,1022952,Levi Laing,1
1780371,1022953,Eric Lajeunesse,1
829104,1022954,Frank Sturing,1
1340232,1022955,Noah Jensen,1
1655978,1022952,Nathaniel Edwards,1
625334,1022955,Mo Babouli,1
1766066,1436202,Emrick Fotsing,1
560114,1022952,Caniggia Elva,1
1075636,1022954,Kembo Kibato,1
949959,1022954,Oswaldo León,1
1660444,1022954,Shola Jimoh,1
1261527,1022953,Tristan Marshall,1
1781220,1022948,Francesco Troisi,1
659463,1022954,Béni Badibanga,1
793461,1022953,Matthew Baldisimo,1
1609731,1135780,Christopher Kalongo,1
1945849,1436202,Aboubacar Traore,1
561838,1436202,Isak Ssewankambo,1
518371,1436202,Lys Mousset,1
680816,1022954,Ollie Bassett,1
1829594,1022953,Roshawn Juhmi,1
766590,1022953,Aidan Daniels,1
1713365,1022955,Maxime Filion,1
537397,1135780,Erling Myklebust,1
1908575,1899648,Riad Bey,1
1031219,1022952,Michael Baldisimo,1
1780322,1022948,Tavio Ciccarelli,1
179808,1899648,Oussama Boughanmi,1
1900651,1022955,Maxime Bourgeois,1
1607678,1135780,Santiago López,1
1663130,1899648,Ibrahim Condé,1
1898827,1022955,Ismael Oketokoun,1
1346818,1022952,Jay Herdman,1
1259980,1899648,Bakary Kaboré,1
1909681,1899648,Omar Elkalkouli,1
1070615,1135780,Garissone Innocent,1
1195234,1022948,Victor Akinwale,1
1061265,1022954,Sebastián Gonzales,1
1378975,1022954,Gabriel Bitar,1
1710547,1022952,Niko Myroniuk,1
1353589,1436202,Luis Toomey,1
776006,1022948,Yohan Baï,1
1062313,1022948,Andre Rampersad,1
1984805,1899648,Sasha Deslandes,1
1585889,1022954,Ariel Almagro,1
1780377,1022953,Sami Keshavarz,1
1780428,1899648,Wesley Wandje,1
768481,1022955,Nana Ampomah,1
1338496,1436202,Henrik Regitnig,1
1967850,1899648,Mario Gerges,1
1738391,1135780,Tyr Walker,1
1909682,1899648,Thomas Lebeuf,1
1939177,1022955,Aghilas Sadek,1
1252534,1135780,Kamron Habibullah,1
424050,1022955,Kyle Bekker,1
1440183,1022953,Juan Quintana,1
1609746,1022955,Kevaughn Tavernier,1
1644509,1022953,Matteo Schiavoni,1
1945856,1899648,Alexandre Marcoux,1
1056846,1022955,Daniël Krutzen,1
1780385,1022954,Ivan Pavela,1
1710548,1022952,Joseph Holliday,1
1780353,1436202,Matheus de Souza,1
1662163,1022953,Marley Edwards,1
1780355,1436202,Tyler Crawford,1
1382365,1899648,Calin Calaidjoglu,1
1798377,1022953,Bul Juach,1
1780432,1135780,Ralph Khoury,1
1633945,1022954,Jessé Costa,1
1336730,1436202,Abdoulaye Ouattara,1
1779220,1436202,Henri Godbout,1
1346819,1022952,Owen Antoniuk,1
1780370,1022953,Mattias Vales,1
1935447,1899648,Olivier Correa,1
1251761,1022952,Curtis Ofori,1
1663590,1135780,Marko Stojadinovic,1
1898506,1135780,Tim Arnaud,1
825605,1022948,Adonijah Reid,1
1780360,1436202,Thomas Powell,1
1626467,1135780,Nicolas Fleuriau Chateau,1
1780809,1022954,Jacob Cabral,1
1780314,1022952,James McGlinchey,1
1713659,1022952,Max Piepgrass,1
864452,1135780,Julian Dunn,1
1206295,1022948,Harvey Hughes,1
1780386,1022954,Anthony Umanzor,1
1900648,1022955,Noah Bickford,1
1984795,1022954,Chimaobim Onyeocha,1
1610143,1022955,Zayne Bruno,1
892173,584840,Augusto Aguirre,1
524833,6310,Gabriel Castellón,1
206183,49559,Nicola Pérez,1
453859,192435,Nicolás Avellaneda,1
131104,4056,Rafael Caroca,1
172971,6455,Sebastián Pérez,1
1053188,4058,Tomás Ahumada,1
1129024,7815,Jonathan Villagra,1
298230,49559,Osvaldo Bosso,1
1335338,4058,Daniel Piña,1
664954,584840,Jean Meneses,1
558244,6310,Fabián Hormazábal,1
921128,584840,Daniel Castro,1
1024442,1890,Alan Medina,1
1815562,584840,Marcelo Flores,1
848123,7815,Felipe Méndez,1
1003370,6458,Justo Giani,1
603953,1891,Jeisson Vargas,1
1095779,4054,Facundo Mater,1
166702,49559,Lorenzo Reyes,1
577635,6458,Branco Ampuero,1
261662,49559,Jovany Campusano,1
29589,192435,Sebastián Sáez,1
295233,4056,Nicolás Vargas,1
566252,1890,Joaquín Moya,1
635964,49559,Manuel Rivera,1
1137702,7815,Jeyson Rojas,1
530987,192435,Christopher Díaz,1
1243691,192435,Daniel Gutiérrez,1
610694,6296,Omar Carabalí,1
1242010,6458,Vicente Bernedo,1
1464264,6455,Vicente Espinoza,1
1231181,4055,Julián Brea,1
492921,1890,Diego Oyarzún,1
1334617,7815,Diego Ulloa,1
202093,6455,Sebastián Gallegos,1
203530,6458,Fernando Zampedri,1
1352280,4054,Jeison Fuentealba,1
531751,4055,Franco Bechtholdt,1
954043,4055,Steffan Pino,1
1334622,6296,Felipe Ogaz,1
49939,7815,Arturo Vidal,1
1335339,4058,Esteban Matus,1
1208396,1891,Bruno Gutiérrez,1
612096,192435,Kevin Méndez,1
361077,1891,Federico Lanzillotta,1
440913,4056,Lionel Altamirano,1
1209586,7815,Joaquín Sosa,1
950814,4054,Yerco Oyanedel,1
772080,7815,Tomás Alarcón,1
434404,1891,Gonzalo Escalante,1
274456,6458,Cristián Cuevas,1
1409897,4056,Santiago Silva,1
50590,4054,Osvaldo González,1
1032869,4058,Enzo Ferrario,1
1042571,6296,Francisco González,1
751057,1891,Francis Mac Allister,1
96509,4134,Joaquín Larrivey,1
1353300,4134,Norman Rodríguez,1
524514,4055,Bryan Carvallo,1
944868,4055,José Tiznado,1
1418032,1891,Yahir Salazar,1
1243996,6310,Maximiliano Guerrero,1
465835,6310,Israel Poblete,1
1180857,1891,Felipe Chamorro,1
304364,4056,Claudio Sepúlveda,1
610500,6310,Nicolás Ramírez,1
906902,4058,Federico Mateos,1
164301,4134,Misael Dávila,1
249596,4062,Diego Sánchez,1
164763,1890,Ignacio González,1
1122649,4062,Benjamín Gazzolo,1
805662,584840,Gonzalo Sosa,1
876395,1890,Benjamín Berríos,1
993748,192435,Juan Requena,1
857829,4055,Agustín Nadruz,1
193720,4055,Guillermo Pacheco,1
1037731,584840,Yerko González,1
112564,584840,Alfonso Parot,1
1254709,6455,Nelson da Silva,1
246350,49559,Gabriel Graciani,1
1189900,4055,Aaron Astudillo,1
1343554,4062,Francisco Salinas,1
50661,6310,Eduardo Vargas,1
1422888,192435,Nicolás Palma,1
