player_id,minutes_played,npxg_per_90,shots_per_90,sot_per_90,headed_shots_per_90,top_speed,distance_covered_per_90,running_distance_per_90,sprint_distance_per_90,sprints_per_90,xa_per_90,succ_pass_per_90,succ_pass_rate,acc_long_balls_per_90,succ_long_balls_rate,chances_created_per_90,big_chances_created_per_90,succ_crosses_per_90,succ_crosses_rate,succ_dribbles_per_90,succ_dribbles_rate,duels_won_per_90,duels_won_rate,aerials_won_per_90,aerials_won_rate,touches_per_90,touches_opp_box_per_90,dispossessed_per_90,fouls_won_per_90,defcon_per_90,tackles_per_90,interceptions_per_90,blocks_per_90,fouls_committed_per_90,recoveries_per_90,poss_won_final_3rd_per_90,succ_dribbles_def_per_90,clearances_per_90
1585596,2700,0.010879999647537867,0.30000000000000004,0.03333333333333333,0.06666666666666667,,,,,,0.022886313498020172,33.3,77.80373831775701,3.933333333333333,40,0.30000000000000004,0.03333333333333333,0.1,23.076923076923077,0.43333333333333335,61.904761904761905,5.9,61.88811188811189,1.8666666666666667,58.333333333333336,59.8,0.2,0.6666666666666667,2.1,8.7,1.5,1.2666666666666666,0.5666666666666667,1,5.733333333333333,,0.4,5.366666666666666
430838,2681,0.07832786255210071,0.7049608355091384,0.26855650876538606,0.6042521447221186,,,,,,0.06971658098746573,26.82208131294293,72.17705510388437,2.081312942931742,35.83815028901734,0.6378217083177918,0.13427825438269303,,,0.03356956359567326,33.333333333333336,10.943677732189482,58.63309352517986,8.795225662066393,60.78886310904873,56.128310331965686,3.0883998508019395,0.1678478179783663,1.1749347258485638,10.473703841850055,0.9735173442745244,1.0742260350615442,0.6713912719134651,1.6784781797836628,2.5512868332711673,,0.3692651995524058,7.754569190600522
614961,2676,0.04066143669355076,0.36995515695067266,0.10089686098654709,,,,,,,0.04622704645977961,43.2847533632287,86.20227729403885,2.5224215246636774,64.1025641025641,0.6726457399103138,0.033632286995515695,0.10089686098654709,21.428571428571427,0.8071748878923767,61.53846153846154,4.843049327354261,49.826989619377166,0.7062780269058296,47.72727272727273,65.48206278026906,0.5044843049327354,1.1434977578475336,0.9417040358744395,5.112107623318385,2.4215246636771304,1.0762331838565022,0.26905829596412556,1.4125560538116593,6.524663677130045,0.3026905829596413,1.109865470852018,1.3452914798206277
1002670,2650,0.06707207571785405,0.6792452830188679,0.2037735849056604,0.3735849056603774,,,,,,0.03837419737060115,40.211320754716986,82.22222222222223,3.328301886792453,44.34389140271493,0.30566037735849055,0.033962264150943396,0.13584905660377358,36.36363636363637,0.13584905660377358,50,5.332075471698113,59.02255639097744,3.7018867924528305,63.74269005847953,61.64150943396226,1.2226415094339622,0.1018867924528302,0.5433962264150943,7.335849056603774,0.9849056603773585,1.3924528301886792,0.4075471698113208,0.781132075471698,3.5320754716981133,,0.7132075471698113,4.550943396226415
1025947,2638,0.035573541327260316,0.3070507960576194,0.1023502653525398,0.2388172858225929,,,,,,0.004726910174254488,31.080363912054587,84.27382053654024,2.6269901440485217,51.67785234899329,0.1023502653525398,,,,0.06823351023502654,66.66666666666667,6.584533737680061,64.76510067114094,4.776345716451857,66.35071090047393,53.938589840788474,1.501137225170584,0.13646702047005307,0.6482183472327521,12.111448066717209,1.0917361637604246,1.4670204700530707,0.6482183472327521,0.9211523881728582,3.650492797573919,,0.17058377558756635,8.904473085670963
1249635,2618,0.04794958008437598,0.6875477463712758,0.24064171122994651,0.3437738731856379,,,,,,0.07679760273947253,30.76776165011459,71.71474358974359,6.153552330022919,51.73410404624278,0.4125286478227655,0.13750954927425516,0.2750190985485103,34.78260869565217,0.20626432391138275,50,5.53475935828877,57.70609318996416,3.368983957219251,64.47368421052632,58.92284186401834,2.2345301757066465,0.06875477463712758,0.5500381970970206,9.694423223834988,1.4438502673796794,1.2032085561497325,0.44690603514132926,1.3063407181054238,4.125286478227655,0.06875477463712758,0.6531703590527119,6.600458365164248
1338495,2620,0.01639923680829638,0.44656488549618323,0.06870229007633588,,,,,,,0.09290024615426098,43.9351145038168,85.55183946488295,2.267175572519084,60,1.0305343511450382,0.13740458015267176,0.13740458015267176,22.22222222222222,1.3053435114503817,63.333333333333336,6.7671755725190845,55.80736543909349,1.133587786259542,55,69.01145038167938,0.7213740458015268,1.3396946564885495,1.6488549618320612,5.874045801526718,2.679389312977099,1.2366412213740459,0.24045801526717558,1.133587786259542,6.595419847328245,0.17175572519083968,1.2709923664122138,1.717557251908397
619695,2504,0.026849041850612567,0.43130990415335463,0.0718849840255591,0.03594249201277955,,,,,,0.07947235240246922,19.26517571884984,65.76687116564418,1.5814696485623003,31.428571428571427,0.4672523961661342,0.1437699680511182,0.3953674121405751,20.754716981132077,0.8626198083067093,53.333333333333336,5.4992012779552715,55.63636363636363,1.1501597444089455,69.56521739130434,54.38099041533546,1.293929712460064,0.3953674121405751,1.0782747603833864,6.972843450479233,2.4440894568690097,1.1501597444089455,0.3953674121405751,1.293929712460064,2.731629392971246,0.21565495207667731,1.4736421725239617,2.9832268370607027
446392,2582,0.08368047931044717,1.289697908597986,0.31371030209140205,0.45313710302091403,,,,,,0.09296370651443091,33.46243222308288,76.00950118764845,2.4399690162664602,45.45454545454545,0.836560805577072,0.209140201394268,0.17428350116189,35.714285714285715,0.31371030209140205,52.94117647058823,5.437645236250968,49.21135646687697,2.405112316034082,45.09803921568628,59.639814097598766,2.161115414407436,0.487993803253292,1.080557707203718,6.413632842757552,1.707978311386522,1.289697908597986,0.52285050348567,1.185127807900852,5.716498838109992,0.418280402788536,0.836560805577072,2.893106119287374
1107251,2577,0.07566007038489488,1.1874272409778812,0.3492433061699651,0.06984866123399301,,,,,,0.11764349843070726,24.62165308498254,67.5934803451582,3.038416763678696,36.25,1.362048894062864,0.27939464493597205,1.0128055878928988,22.834645669291337,0.5587892898719441,48.484848484848484,4.330616996507567,51.45228215767635,0.7683352735739232,48.888888888888886,65.16880093131547,1.2572759022118742,0.31431897555296856,0.6635622817229336,6.9499417927823055,2.339930151338766,1.1525029103608846,0.31431897555296856,1.4668218859138533,4.610011641443538,0.3492433061699651,0.9778812572759022,3.1431897555296855
426726,2513,0.07427059389707152,1.0027855153203342,0.17906884202148826,,,,,,,0.1724256645670176,34.38121766812574,87.19346049046321,1.5399920413847992,57.333333333333336,1.8265021886191803,0.25069637883008355,1.1102268205332273,30.097087378640776,1.6116195781933944,54.8780487804878,4.9781138081973735,49.11660777385159,0.17906884202148826,45.45454545454545,59.41504178272981,1.6116195781933944,1.6832471150019896,1.2534818941504178,3.473935535216872,1.9339434938320732,0.6446478312773577,0.035813768404297654,1.0744130521289295,6.052526860326304,0.4655789892558695,0.8953442101074414,0.8595304417031436
176791,2597,0.014631497556423286,0.2772429726607624,0.0693107431651906,,,,,,,0.019649833291596894,45.571813631112825,83.70464672183323,4.020023103581055,46.774193548387096,0.1386214863303812,0.0346553715825953,0.0693107431651906,33.333333333333336,0.0346553715825953,16.666666666666668,4.366576819407008,60.28708133971292,2.0100115517905275,59.183673469387756,68.16711590296495,0.4505198305737389,0.2079322294955718,0.8663842895648826,8.386599922988063,1.490180978051598,0.9703504043126685,0.7277628032345014,0.6584520600693108,5.406237966884867,0.0693107431651906,0.48517520215633425,5.198305737389296
934854,2511,0.0621720432807895,0.4659498207885305,0.17921146953405015,0.4301075268817204,,,,,,0.02883697068819436,56.45161290322581,87.59733036707453,3.405017921146954,48.223350253807105,0.14336917562724014,0.035842293906810034,,,0.25089605734767023,77.77777777777777,6.451612903225806,71.42857142857143,3.5842293906810037,72.99270072992701,79.56989247311827,1.3620071684587813,0.14336917562724014,0.8960573476702509,9.78494623655914,1.7921146953405018,1.039426523297491,0.7526881720430108,0.7885304659498208,3.942652329749104,0.1075268817204301,0.3584229390681003,6.200716845878135
1072820,2552,0.03513597286245012,0.31739811912225707,,0.28213166144200624,,,,,,0.021189866371476164,59.811912225705335,90.84092126405999,2.6802507836990594,47.20496894409938,0.1763322884012539,0.03526645768025078,,,0.14106583072100312,80,3.7735109717868336,70.39473684210526,1.79858934169279,66.23376623376623,78.04467084639498,0.7053291536050156,0.03526645768025078,0.3879310344827586,7.793887147335423,1.4459247648902822,1.3753918495297806,0.6700626959247649,0.45846394984326017,3.7029780564263324,,0.1763322884012539,4.302507836990595
