shots_per_90_z,touches_opp_box_per_90_z,xa_per_90_z,headed_shots_per_90_z,poss_won_final_3rd_per_90_z,succ_dribbles_per_90_z,recoveries_per_90_z,succ_crosses_per_90_z,acc_long_balls_per_90_z
1.9253490668579325,2.1254462132178826,-0.010708121600931177,1.812813659931028,0.9457683437352435,0.523121209244044,-1.1420813943531039,-0.622068671825969,-1.1553444812834928
1.0829538589035137,1.2051479549316886,-0.10088812503029213,0.865834699917207,0.6029015871147465,-0.02300462399268843,-1.1050930568081152,-0.46451852298272583,-1.0126282203566566
1.2261928419564758,1.3465448422771897,-0.3328153917585687,1.8100591587534958,0.47903037947029903,-0.3008012985702511,-1.6123314323594384,-0.7526203021951485,-1.2250049174895923
1.3827857899382738,1.0526401266461627,1.0516449912898447,-0.15614644676836067,0.8340452843109772,0.7418391048941042,-0.43681606838644843,0.7049439534672429,-0.4537724827379616
