tm_player_id,fotmob_player_id,fotmob_name,tm_name,fallback
500689,1087966,Evann Guessand,Evann Guessand,Yes
131978,215384,Ross Barkley,Ross Barkley,No
124884,195782,Marco Bizot,Marco Bizot,No
387626,671331,Leon Bailey,Leon Bailey,No
331726,749661,Tammy Abraham,Tammy Abraham,No
1063329,1430406,Andrés García,Andrés García,No
1005583,1656860,Alysson Edward,Alysson,No
627248,1098752,Lewis Dobbin,Lewis Dobbin,Yes
581672,1368061,Samuel Iling-Junior,Samuel Iling-Junior,Yes
139208,209405,Virgil van Dijk,Virgil van Dijk,No
451276,846005,Dominik Szoboszlai,Dominik Szoboszlai,No
478573,956683,Ryan Gravenberch,Ryan Gravenberch,No
434675,806552,Cody Gakpo,Cody Gakpo,No
534033,831489,Alexis Mac Allister,Alexis Mac Allister,No
598577,1152455,Florian Wirtz,Florian Wirtz,No
105470,319784,Alisson Becker,Alisson,No
730861,1195281,Milos Kerkez,Milos Kerkez,No
433188,933768,Curtis Jones,Curtis Jones,No
709726,1197030,Hugo Ekitiké,Hugo Ekitiké,No
484547,966018,Jeremie Frimpong,Jeremie Frimpong,No
624258,1113690,Conor Bradley,Conor Bradley,No
502676,948800,Giorgi Mamardashvili,Giorgi Mamardashvili,No
349066,690107,Alexander Isak,Alexander Isak,No
256178,568571,Joseph Gomez,Joe Gomez,Nickname Match
1108466,1597668,Rio Ngumoha,Rio Ngumoha,No
341092,784510,Federico Chiesa,Federico Chiesa,No
226049,582276,Freddie Woodman,Freddie Woodman,No
146310,202643,Wataru Endo,Wataru Endo,No
565822,963964,Harvey Elliott,Harvey Elliott,Yes
654539,1177358,Adrien Truffert,Adrien Truffert,No
465555,1067256,Djordje Petrovic,Djordje Petrovic,No
855256,1233655,Alex Scott,Alex Scott,No
711337,1098096,Evanilson,Evanilson,No
399434,789630,Marcus Tavernier,Marcus Tavernier,No
741257,1526689,Álex Jiménez,Álex Jiménez,No
611793,959407,James Hill,James Hill,No
332705,729769,Tyler Adams,Tyler Adams,No
955357,1460534,Junior Kroupi,Junior Kroupi,No
463605,979752,Bafodé Diakité,Bafodé Diakité,No
277033,674014,David Brooks,David Brooks,No
1012564,1478295,Rayan,Rayan,No
532776,1079557,Amine Adli,Amine Adli,No
61841,160447,Adam Smith,Adam Smith,No
188077,439369,Ryan Christie,Ryan Christie,No
330659,794253,Justin Kluivert,Justin Kluivert,No
249089,562724,Lewis Cook,Lewis Cook,No
989112,1666977,Veljko Milosavljevic,Veljko Milosavljevic,No
251106,464486,Enes Ünal,Enes Ünal,No
998101,1449690,Alex Tóth,Alex Tóth,No
719673,1324871,Ben Gannon-Doak,Ben Gannon-Doak,No
1009658,1358655,Julio Soler,Julio Soler,No
854721,1697214,Ben Winterburn,Ben Winterburn,Yes
746740,1253827,Daniel Jebbison,Daniel Jebbison,Yes
646991,1125720,Robin Roefs,Robin Roefs,No
515544,1067763,Trai Hume,Trai Hume,No
633992,1049999,Enzo Le Fée,Enzo Le Fée,No
111455,207236,Granit Xhaka,Granit Xhaka,No
727089,1359649,Noah Sadiki,Noah Sadiki,No
353032,751998,Omar Alderete,Omar Alderete,No
348026,602304,Nordi Mukiele,Nordi Mukiele,No
503686,974268,Daniel Ballard,Dan Ballard,Nickname Match
473169,940446,Brian Brobbey,Brian Brobbey,No
743384,1368654,Chemsdine Talbi,Chemsdine Talbi,No
876631,1285866,Habib Diarra,Habib Diarra,No
494237,887703,Wilson Isidor,Wilson Isidor,No
947411,1327319,Chris Rigg,Chris Rigg,No
658536,1227012,Simon Adingra,Simon Adingra,Yes
282939,480253,Luke O'Nien,Luke O'Nien,No
696181,1123947,Romaine Mundle,Romaine Mundle,No
903611,1287010,Nilson Angulo,Nilson Angulo,No
605426,1186615,Melker Ellborg,Melker Ellborg,No
617755,1203192,Jenson Seelt,Jenson Seelt,Yes
181380,418137,Arthur Masuaku,Arthur Masuaku,Yes
1322090,1690655,Jocelin Ta Bi,Jocelin Ta Bi,No
277697,434498,Alan Browne,Alan Browne,Yes
475946,968912,Anthony Patterson,Anthony Patterson,Yes
661208,1222770,Leo Hjelde,Leo Hjelde,Yes
502065,963940,Ajibola Alese,Aji Alese,Nickname Match
369316,774448,Ferdi Kadioglu,Ferdi Kadıoğlu,No
565093,1131987,Bart Verbruggen,Bart Verbruggen,No
410708,796974,Pascal Struijk,Pascal Struijk,Yes
148153,201690,Lewis Dunk,Lewis Dunk,No
1012534,1400227,Yankuba Minteh,Yankuba Minteh,No
67063,113836,Danny Welbeck,Danny Welbeck,No
996897,1354561,Diego Gómez,Diego Gómez,No
667287,1168311,Yasin Ayari,Yasin Ayari,No
415381,970243,Mats Wieffer,Mats Wieffer,No
538977,956925,Georginio Rutter,Georginio Rutter,No
867688,1251334,Jack Hinshelwood,Jack Hinshelwood,No
504849,862608,Kaoru Mitoma,Kaoru Mitoma,No
973085,1352713,Carlos Baleba,Carlos Baleba,No
82873,167008,Pascal Groß,Pascal Groß,No
429915,1134871,Maxim De Cuyper,Maxim De Cuyper,No
318508,613715,Olivier Boscagli,Olivier Boscagli,No
700106,1430151,Brajan Gruda,Brajan Gruda,Yes
1060087,1561249,Charalampos Kostoulas,Charalampos Kostoulas,No
406634,866686,Matthew O'Riley,Matt O'Riley,Nickname Match
660860,1321562,Diego Coppola,Diego Coppola,Yes
950091,1423616,Stefanos Tzimas,Stefanos Tzimas,No
380350,768331,Igor Julio,Igor Julio,No
983989,1336566,Facundo Buonanotte,Facundo Buonanotte,Yes
1271291,1310131,Tom Watson,Thomas Watson,Nickname Match
646353,1187236,Carl Rushworth,Carl Rushworth,Yes
670860,1431281,James Beadle,James Beadle,Yes
581330,1127305,Eiran Cashin,Eiran Cashin,Yes
1110406,1215410,Ibrahim Osman,Ibrahim Osman,Fixed
340918,776689,Caoimhín Kelleher,Caoimhín Kelleher,No
823486,1429912,Michael Kayode,Michael Kayode,No
739443,1302005,Igor Thiago,Igor Thiago,No
469050,961306,Nathan Collins,Nathan Collins,No
541231,919435,Sepp van den Berg,Sepp van den Berg,No
473050,1083796,Kevin Schade,Kevin Schade,No
684210,1171140,Jaidon Anthony,Jaidon Anthony,Yes
717411,1157236,Yehor Yarmoliuk,Yegor Yarmolyuk,Fixed
823231,1250253,Dango Ouattara,Dango Ouattara,No
319859,650616,Mathias Jensen,Mathias Jensen,No
540941,888912,Mikkel Damsgaard,Mikkel Damsgaard,No
644401,1010426,Keane Lewis-Potter,Keane Lewis-Potter,No
61651,156008,Jordan Henderson,Jordan Henderson,No
328658,552718,Kristoffer Ajer,Kristoffer Ajer,No
270171,688273,Vitaly Janelt,Vitaly Janelt,No
339556,562892,Rico Henry,Rico Henry,No
123682,184321,Callum Wilson,Callum Wilson,Fixed
591949,1002039,Aaron Hickey,Aaron Hickey,No
442248,711357,Ethan Pinnock,Ethan Pinnock,No
559263,963965,Fábio Carvalho,Fábio Carvalho,No
488935,850962,Hákon Rafn Valdimarsson,Hákon Valdimarsson,No
683620,1276312,Antoni Milambo,Antoni Milambo,No
340321,759566,Joshua Dasilva,Josh Dasilva,Nickname Match
1011936,1413853,Kaye Furo,Kaye Furo,No
1086375,1516030,Gustavo Nunes,Gustavo Nunes,Fixed
648195,1137705,Enzo Fernández,Enzo Fernández,No
403151,789571,Robert Sánchez,Robert Sánchez,No
687626,1137668,Moisés Caicedo,Moisés Caicedo,No
346314,793907,Trevoh Chalobah,Trevoh Chalobah,No
626724,1021382,João Pedro,João Pedro,No
487465,843040,Pedro Neto,Pedro Neto,No
620322,1197250,Malo Gusto,Malo Gusto,No
568177,1096353,Cole Palmer,Cole Palmer,No
472423,807729,Reece James,Reece James,No
475411,917802,Wesley Fofana,Wesley Fofana,No
811779,1203665,Alejandro Garnacho,Alejandro Garnacho,No
386047,696646,Axel Disasi,Axel Disasi,Yes
904802,1413846,Jorrel Hato,Jorrel Hato,No
610849,1113903,Liam Delap,Liam Delap,No
1056993,1580774,Estêvão,Estêvão,No
258878,683402,Tosin Adarabioyo,Tosin Adarabioyo,No
1004708,1400216,Josh Acheampong,Josh Acheampong,No
670882,1113692,Jamie Gittens,Jamie Gittens,No
463603,955376,Benoît Badiashile,Benoît Badiashile,No
585323,1200984,Filip Jörgensen,Filip Jørgensen,No
628451,1190867,Roméo Lavia,Roméo Lavia,No
938158,1412137,Marc Guiu,Marc Guiu,No
614258,1096400,Levi Colwill,Levi Colwill,No
910905,1426170,Mamadou Sarr,Mamadou Sarr,No
670717,1239595,Dário Essugo,Dário Essugo,No
746833,1170744,Caleb Wiley,Caleb Wiley,No
922698,1419974,Ishé Samuels-Smith,Ishé Samuels-Smith,Fixed
72476,215168,Bernd Leno,Bernd Leno,No
333014,540963,Sander Berge,Sander Berge,No
260827,503659,Joachim Andersen,Joachim Andersen,No
461883,877401,Calvin Bassey,Calvin Bassey,No
242631,604785,Alex Iwobi,Alex Iwobi,No
392765,889534,Emile Smith Rowe,Emile Smith Rowe,No
262226,465750,Timothy Castagne,Timothy Castagne,No
392775,773991,Ryan Sessegnon,Ryan Sessegnon,No
206746,469804,Kenny Tete,Kenny Tete,No
245056,556972,Sasa Lukic,Saša Lukić,No
349701,662428,Antonee Robinson,Antonee Robinson,No
91059,1422593,Joshua King,Joshua King,Yes
900195,1318400,Kevin,Kevin,No
661207,1113790,Oscar Bobb,Oscar Bobb,No
735571,1128945,Rodrigo Muniz,Rodrigo Muniz,No
494880,821728,Jorge Cuenca,Jorge Cuenca,No
272622,696443,Issa Diop,Issa Diop,No
123275,182962,Tom Cairney,Tom Cairney,No
226973,502420,Harrison Reed,Harrison Reed,No
1069512,1532672,Jonah Kusi-Asare,Jonah Kusi-Asare,No
817612,1199712,Luke Harris,Luke Harris,Fixed
521964,1137407,Malick Thiaw,Malick Thiaw,No
520624,850354,Bruno Guimarães,Bruno Guimarães,No
192080,280484,Nick Pope,Nick Pope,No
134270,188058,Daniel Burn,Dan Burn,Nickname Match
670858,1197655,Lewis Hall,Lewis Hall,No
398065,760359,Harvey Barnes,Harvey Barnes,No
333241,535936,Joelinton,Joelinton,No
455661,1106563,Nick Woltemade,Nick Woltemade,No
361093,956682,Sven Botman,Sven Botman,No
199527,521148,Jacob Murphy,Jacob Murphy,No
922769,1296763,Lewis Miley,Lewis Miley,No
503749,1021929,Jacob Ramsey,Jacob Ramsey,No
503981,1107910,Valentino Livramento,Tino Livramento,Nickname Match
583189,1050166,Anthony Elanga,Anthony Elanga,No
135343,189982,Fabian Schär,Fabian Schär,No
340329,860975,Joseph Willock,Joe Willock,Nickname Match
609556,1258092,William Osula,William Osula,No
388165,666857,Yoane Wissa,Yoane Wissa,No
173504,243138,James Tarkowski,James Tarkowski,No
505219,950474,James Garner,James Garner,No
130164,303919,Jordan Pickford,Jordan Pickford,No
711544,1098607,Jake O'Brien,Jake O'Brien,No
404842,874025,Vitaliy Mykolenko,Vitaliy Mykolenko,No
623570,965764,Iliman Ndiaye,Iliman Ndiaye,No
475188,886016,Kiernan Dewsbury-Hall,Kiernan Dewsbury-Hall,No
118534,290410,Michael Keane,Michael Keane,No
126665,179410,Idrissa Gueye,Idrissa Gueye,No
937941,1398392,Thierno Barry,Thierno Barry,No
595809,1079485,Beto,Beto,No
696589,1203512,Tim Iroegbunam,Tim Iroegbunam,No
584769,939542,Dwight McNeil,Dwight McNeil,No
661053,1030829,Jarrad Branthwaite,Jarrad Branthwaite,No
748319,1128965,Charly Alcaraz,Carlos Alcaraz,Nickname Match
608832,1210384,Merlin Röhl,Merlin Röhl,No
1107733,1559637,Harrison Armstrong,Harrison Armstrong,No
936874,1424875,Tyrique George,Tyrique George,No
866655,1292833,Tyler Dibling,Tyler Dibling,No
424015,1112684,Nathan Patterson,Nathan Patterson,No
538216,982394,Hayden Hackney,Hayden Hackney,Yes
392771,780432,Ethan Ampadu,Ethan Ampadu,No
297212,717174,Joe Rodon,Joe Rodon,No
465717,789646,Jayden Bogle,Jayden Bogle,No
306024,612150,Dominic Calvert-Lewin,Dominic Calvert-Lewin,No
279455,494417,Harry Wilson,Harry Wilson,Fixed
362108,744494,Gabriel Gudmundsson,Gabriel Gudmundsson,Fixed
393323,952322,Brenden Aaronson,Brenden Aaronson,Fixed
344069,881735,Anton Stach,Anton Stach,Fixed
371851,861805,Jaka Bijol,Jaka Bijol,Fixed
413220,710158,James Justin,James Justin,Fixed
346890,915797,Noah Okafor,Noah Okafor,No
352041,637656,Lucas Perri,Lucas Perri,No
489359,935728,Ao Tanaka,Ao Tanaka,No
381753,1080983,Ilia Gruev,Ilia Gruev,No
314288,861197,Lukas Nmecha,Lukas Nmecha,No
346707,820024,Sean Longstaff,Sean Longstaff,No
319301,717176,Daniel James,Daniel James,No
627626,1107286,Wilfried Gnonto,Wilfried Gnonto,No
338629,922892,Sebastiaan Bornauw,Sebastiaan Bornauw,No
417346,751649,Jack Harrison,Jack Harrison,Yes
369962,792540,Joël Piroe,Joël Piroe,No
236953,363318,Sam Byram,Sam Byram,No
503980,956161,Joe Gelhardt,Joe Gelhardt,Yes
258919,719330,Dean Henderson,Dean Henderson,No
730893,1120224,Tyrick Mitchell,Tyrick Mitchell,No
434224,950485,Maxence Lacroix,Maxence Lacroix,No
578539,950829,Chris Richards,Chris Richards,No
744149,1296650,Adam Wharton,Adam Wharton,No
493003,859282,Daniel Muñoz,Daniel Muñoz,No
429983,821100,Jørgen Strand Larsen,Jørgen Strand Larsen,No
420002,706297,Jean-Philippe Mateta,Jean-Philippe Mateta,No
410225,771294,Ismaïla Sarr,Ismaïla Sarr,No
568157,1047676,Yéremi Pino,Yéremy Pino,Fixed
356141,621515,Daichi Kamada,Daichi Kamada,No
262980,466672,Jefferson Lerma,Jefferson Lerma,No
470607,1076756,Brennan Johnson,Brennan Johnson,No
207014,295067,Will Hughes,Will Hughes,No
1006411,1664722,Jaydee Canvot,Jaydee Canvot,No
747009,1336751,Justin Devenny,Justin Devenny,No
85177,157838,Nathaniel Clyne,Nathaniel Clyne,No
689637,1187506,Chadi Riad,Chadi Riad,No
340324,860920,Edward Nketiah,Eddie Nketiah,Nickname Match
293194,622091,Borna Sosa,Borna Sosa,No
296802,448897,Walter Benítez,Walter Benítez,No
967319,1428401,Romain Esse,Romain Esse,Yes
1348941,1700817,Joél Drakes-Thomas,Joél Drakes-Thomas,Fixed
860078,1244376,Kaden Rodney,Kaden Rodney,No
865993,1330872,David Ozoh,David Ozoh,Yes
724529,1197626,Tayo Adaramola,Tayo Adaramola,Yes
862109,1132342,Danny Imray,Danny Imray,Yes
586834,1226789,Jesurun Rak-Sakyi,Jesurun Rak-Sakyi,Yes
413507,766611,Nikola Milenkovic,Nikola Milenković,No
503680,1078788,Neco Williams,Neco Williams,No
429014,789502,Morgan Gibbs-White,Morgan Gibbs-White,No
127202,181069,Matz Sels,Matz Sels,No
432164,1082102,Igor Jesus,Igor Jesus,No
1005649,1458711,Murillo,Murillo,No
375885,795371,Ibrahim Sangaré,Ibrahim Sangaré,No
392768,846383,Callum Hudson-Odoi,Callum Hudson-Odoi,No
236490,682548,Ola Aina,Ola Aina,No
741238,1215652,Omari Hutchinson,Omari Hutchinson,No
673492,1053838,Morato,Morato,No
365108,1022649,Dan Ndoye,Dan Ndoye,No
497291,827315,Nicolás Dominguez,Nicolás Domínguez,No
708072,1622290,Nicolò Savona,Nicolò Savona,No
108725,169719,Chris Wood,Chris Wood,No
425902,775614,Ryan Yates,Ryan Yates,No
540664,1079539,Dilane Bakwa,Dilane Bakwa,No
984096,1391209,Jair Cunha,Jair Cunha,No
295313,643717,Taiwo Awoniyi,Taiwo Awoniyi,No
432914,749834,John Victor,John Victor,No
524285,1155130,Luca Netz,Luca Netz,No
583199,1107648,James McAtee,James McAtee,No
585959,1095445,Arnaud Kalimuendo-Muinga,Arnaud Kalimuendo,Fixed
1007720,1524716,Tyler Bindon,Tyler Bindon,Yes
469781,785411,Marcos Senesi,Marcos Senesi,Yes
74960,72241,Martin Dúbravka,Martin Dúbravka,Fixed
,1097466,Micky van de Ven,Micky van de Ven,No
,1356312,Mateus Fernandes,Mateus Fernandes,Yes
,538501,Guglielmo Vicario,Guglielmo Vicario,No
,941573,Pedro Porro,Pedro Porro,No
,867414,Sandro Tonali,Sandro Tonali,Yes
,894803,Djed Spence,Djed Spence,No
,654908,Richarlison,Richarlison,No
,620618,Rodrigo Bentancur,Rodrigo Bentancur,No
,789066,Cristian Romero,Cristian Romero,No
,1173787,Xavi Simons,Xavi Simons,No
,891743,Mohammed Kudus,Mohammed Kudus,No
,754126,Kevin Danso,Kevin Danso,No
,1323305,Archie Gray,Archie Gray,No
568693,1107280,Pape Sarr,Pape Matar�Sarr,Fixed
557459,1288111,Mathys Tel,Mathys Tel,No
880245,1052898,Destiny Udogie,Destiny Udogie,No
286047,966027,Conor Gallagher,Conor Gallagher,No
553875,357880,Andrew Robertson,Andrew Robertson,Yes
397033,591734,Dominic Solanke,Dominic Solanke,No
483348,1341387,Wilson Odobert,Wilson Odobert,No
378710,1386775,Lucas Bergvall,Lucas Bergvall,No
354362,1341475,Antonín Kinsky,Antonín Kinský,No
355915,1636513,Souza,Souza,No
566931,276121,Ben Davies,Ben Davies,No
543499,493165,James Maddison,James Maddison,No
263236,1113753,Dane Scarlett,Dane Scarlett,Yes
922693,1693398,Junai Byfield,Jun'ai Byfield,Fixed
1111589,1290962,Ashley Phillips,Ashley Phillips,Yes
801734,1417094,Will Lankshear,Will Lankshear,Yes
556385,1609329,Min-Hyeok Yang,Min-hyeok Yang,Yes
488362,523825,Jarrod Bowen,Jarrod Bowen,No
1111589,1451265,Malick Diouf,El Hadji Malick�Diouf,Fixed
258889,719219,Konstantinos Mavropanos,Konstantinos Mavropanos,No
743498,941213,Crysencio Summerville,Crysencio Summerville,No
866246,524437,Tomás Soucek,Tomáš Souček,No
725912,760320,Aaron Wan-Bissaka,Aaron Wan-Bissaka,No
1086258,955214,Jean-Clair Todibo,Jean-Clair Todibo,No
192765,210164,Alphonse Areola,Alphonse Areola,No
294057,967941,Mads Hermansen,Mads Hermansen,No
670883,865931,Max Kilman,Maximilian Kilman,Nickname Match
522784,823658,Valentín Castellanos,Taty�Castellanos,Fixed
859951,734042,Kyle Walker-Peters,Kyle Walker-Peters,No
879768,1206287,Freddie Potts,Freddie Potts,No
1004327,279490,James Ward-Prowse,James Ward-Prowse,Yes
314875,1385894,Soungoutou Magassa,Soungoutou Magassa,No
522784,1227326,Pablo,Pablo,No
75489,276791,Niclas Füllkrug,Niclas Füllkrug,Fixed
474701,493647,Adama Traoré,Adama Traoré,No
283628,1327325,Callum Marshall,Callum Marshall,Yes
477758,1211806,George Earthy,George Earthy,Yes
605184,1302814,Kaelan Casey,Kaelan Casey,Yes
120629,159833,Kyle Walker,Kyle Walker,No
400536,1250443,Maxime Estève,Maxime Estève,No
525247,1200631,Lesley Ugochukwu,Lesley Ugochukwu,No
75489,793255,Florentino,Florentino,No
341051,873559,Zian Flemming,Zian Flemming,No
698164,523193,Josh Laurent,Josh Laurent,No
181579,1238058,Bashir Humphreys,Bashir Humphreys,No
745181,831044,Hjalmar Ekdal,Hjalmar Ekdal,No
817665,623716,Josh Cullen,Josh Cullen,No
206040,1291325,Lucas Pires,Lucas Pires,No
204103,881500,Lyle Foster,Lyle Foster,No
953135,1113785,Hannibal Mejbri,Hannibal,No
697280,690149,Axel Tuanzebe,Axel Tuanzebe,No
845321,637744,Marcus Edwards,Marcus Edwards,No
95424,655575,Jacob Bruun Larsen,Jacob Bruun Larsen,No
842341,1077975,Armando Broja,Armando Broja,No
711999,716687,Joe Worrall,Joe Worrall,No
357162,1307639,Max Weiss,Max Weiß,No
411537,1060617,Oliver Sonne,Oliver Sonne,Yes
314241,1067168,Zeki Amdouni,Zeki Amdouni,No
612517,107280,Ashley Barnes,Ashley Barnes,No
392179,963983,Mike Trésor,Mike Tresor,No
242606,1327789,Jaydon Banel,Jaydon Banel,Yes
927768,1113670,Aaron Ramsey,Aaron Ramsey,Yes
467623,1174672,João Gomes,João Gomes,No
607224,1174296,André,André,No
342046,848034,Santiago Bueno,Santiago Bueno,No
314367,1116391,Hugo Bueno,Hugo Bueno,No
293281,798029,Ladislav Krejcí,Ladislav Krejčí,No
206040,292313,Raul Jiménez,Raúl Jiménez,Fixed
415970,1200657,Yerson Mosquera,Yerson Mosquera,No
829299,416175,José Sá,José Sá,No
541628,1210943,Jackson Tchatchoua,Jackson Tchatchoua,No
548729,1609213,Mateus Mané,Mateus Mané,No
63200,191869,Kieran Trippier,Kieran Trippier,Yes
381963,620026,Hwang Hee-Chan,Hee-chan Hwang,No
706889,1013277,Toti Gomes,Toti,No
646658,1072864,Tolu Arokodare,Tolu Arokodare,No
735570,769166,Jean-Ricner Bellegarde,Jean-Ricner Bellegarde,No
800176,519835,Adam Armstrong,Adam Armstrong,No
438001,280287,Sam Johnstone,Sam Johnstone,No
698678,1049679,David Møller Wolfe,David Møller Wolfe,No
345911,1192166,Rodrigo Gomes,Rodrigo Gomes,No
1064471,786580,Marshall Munetsi,Marshall Munetsi,Yes
716276,1010733,Ki-Jana Hoever,Ki-Jana Hoever,Yes
249994,189103,Daniel Bentley,Daniel Bentley,No
848509,1610952,Pedro Lima,Pedro Lima,No
1064471,1573122,Fer López,Fer López,Fixed
95810,1111392,Tawanda Chirewa,Tawanda Chirewa,Yes
292246,858198,Sasa Kalajdzic,Sasa Kalajdzic,Yes
606718,940442,Tommy Doyle,Tommy Doyle,Yes
683571,1283034,Loum Tchaouna,Loum Tchaouna,Yes
450050,856685,Frank Onyeka,Frank Onyeka,No
250426,478357,Matt Grimes,Matt Grimes,No
110864,1074750,Milan van Ewijk,Milan van Ewijk,No
661427,759814,Jay Dasilva,Jay Dasilva,No
667121,914399,Liam Kitching,Liam Kitching,No
414908,798654,Ephron Mason-Clark,Ephron Mason-Clark,No
485583,1161885,Bobby Thomas,Bobby Thomas,No
136401,848268,Haji Wright,Haji Wright,No
1193867,1025603,Tatsuhiro Sakamoto,Tatsuhiro Sakamoto,No
871335,845985,Victor Torp,Victor Torp,No
724783,1030830,Jack Rudoni,Jack Rudoni,No
369567,776184,Brandon Thomas-Asante,Brandon Thomas-Asante,No
433183,982284,Ellis Simms,Ellis Simms,No
607226,962000,Josh Eccles,Josh Eccles,No
421637,863822,Joel Latibeaudiere,Joel Latibeaudiere,No
265471,866688,Luke Woolfenden,Luke Woolfenden,No
587335,1089686,Kaine Kesler-Hayden,Kaine Kesler-Hayden,No
258915,191174,Jake Bidwell,Jake Bidwell,No
534701,1358582,Miguel Ángel Brau,Miguel Ángel Brau,No
466637,1526413,Kai Andrews,Kai Andrews,Yes
788283,1334842,Jahnoah Markelo,Jahnoah Markelo,No
315291,789578,Dara O'Shea,Dara O'Shea,No
617408,797594,Azor Matusiwa,Azor Matusiwa,No
403692,609733,Darnell Furlong,Darnell Furlong,No
662476,1198007,Anis Mehmeti,Anis Mehmeti,No
451747,512013,Christian Walton,Christian Walton,No
511550,980381,Leif Davis,Leif Davis,No
618903,760398,Cédric Kipré,Cédric Kipré,No
412823,914402,Jack Clarke,Jack Clarke,No
527425,1129081,Marcelino Núñez,Marcelino Núñez,No
626888,789507,Jack Taylor,Jack Taylor,No
121250,750033,George Hirst,George Hirst,No
713649,1079103,Jacob Greaves,Jacob Greaves,No
965924,1089645,Jaden Philogene-Bidace,Jaden Philogene,Fixed
677382,491827,Sammie Szmodics,Sammie Szmodics,Yes
401320,1086712,Harry Clarke,Harry Clarke,Yes
315145,1307961,Sindre Walle Egeli,Sindre Walle Egeli,No
351755,1113915,Kasey McAteer,Kasey McAteer,No
530813,413158,Chuba Akpom,Chuba Akpom,No
208379,674009,Chiedozie Ogbene,Chiedozie Ogbene,Yes
596446,643228,Alex Palmer,Alex Palmer,No
364827,770267,Ben Johnson,Ben Johnson,No
559794,421768,Wes Burns,Wes Burns,No
871335,1287056,Cameron Humphreys,Cameron Humphreys,Fixed
458178,1130766,Tristan Crama,Tristan Crama,No
420808,568577,Jake Cooper,Jake Cooper,No
693095,1203447,Camiel Neghli,Camiel Neghli,No
665390,1439831,Mihailo Ivanovic,Mihailo Ivanović,No
292139,1083185,Femi Azeez,Femi Azeez,No
528892,1421813,Zak Sturge,Zak Sturge,No
923504,1194286,Caleb Taylor,Caleb Taylor,No
621193,688991,Casper de Norre,Casper De Norre,No
197642,552569,Mark Sykes,Mark Sykes,Yes
392591,1045656,Billy Mitchell,Billy Mitchell,No
245625,315201,Max Crocombe,Max Crocombe,No
468002,1113907,Josh Coburn,Josh Coburn,No
255731,198265,Ryan Leonard,Ryan Leonard,No
426192,956169,Alfie Doughty,Alfie Doughty,No
732529,968944,Luke Cundle,Luke Cundle,No
243603,1285497,Derek Mazou-Sacko,Derek Mazou-Sacko,No
587588,298676,Joe Bryan,Joe Bryan,No
849865,1017196,Dan McNamara,Danny McNamara,Nickname Match
703408,305219,Massimo Luongo,Massimo Luongo,No
801472,1702428,Raees Bangura-Williams,Ra'ees Bangura-Williams,Fixed
671074,1586395,Daniel Kelly,Daniel Kelly,No
292806,1325368,Zak Lovelace,Zak Lovelace,No
320403,746395,Aaron Ramsdale,Aaron Ramsdale,Yes
671821,966021,Taylor Harwood-Bellis,Taylor Harwood-Bellis,No
207843,435513,Ryan Manning,Ryan Manning,No
646727,539939,James Bree,James Bree,No
426192,820581,Ben Brereton,Ben�Brereton D�az,Fixed
608175,883079,Finn Azaz,Finn Azaz,No
532541,1328857,Caspar Jander,Caspar Jander,No
917104,215387,Jack Stephens,Jack Stephens,No
194460,844943,Flynn Downes,Flynn Downes,No
647138,953859,Nathan Wood,Nathan Wood,No
181687,1118483,Tom Fellows,Tom Fellows,No
1328422,1202769,Léo Scienza,Léo Scienza,No
854633,939390,Gavin Bazunu,Gavin Bazunu,Yes
913136,1281452,Shea Charles,Shea Charles,No
427568,949321,Daniel Peretz,Daniel Peretz,No
503977,1336906,Kuryu Matsuki,Kuryu Matsuki,No
262300,1086647,Cameron Archer,Cameron Archer,No
324223,776159,Ross Stewart,Ross Stewart,No
1091219,1118192,Welington,Welington,No
790918,1419287,Joshua Quarshie,Joshua Quarshie,No
343463,544312,Cyle Larin,Cyle Larin,No
95976,119079,Alex McCarthy,Alex McCarthy,No
391005,803343,Mads Roerslev,Mads Roerslev,No
680806,1130774,Samuel Edozie,Samuel Edozie,No
820241,1363536,Damion Downs,Damion Downs,Yes
405385,924610,Yukinari Sugawara,Yukinari Sugawara,Yes
587002,1113813,Myles Peart-Harris,Myles Peart-Harris,Yes
465952,1123524,Solomon Brynn,Sol Brynn,Nickname Match
416368,716852,Callum Brittain,Callum Brittain,No
801426,1127480,Tommy Conway,Tommy Conway,No
67420,190666,Luke Ayling,Luke Ayling,No
513968,1136097,Aidan Morris,Aidan Morris,No
557939,917628,Neto Borges,Neto Borges,Yes
502075,1081288,Morgan Whittaker,Morgan Whittaker,No
647395,1184465,Kyle Joseph,Kyle Joseph,Yes
340990,789598,Alfie Jones,Alfie Jones,No
482836,940594,David Strelec,David Strelec,No
847772,1218243,Adilson Malanda,Adilson Malanda,No
436585,904710,Delano Burgzorg,Delano Burgzorg,Yes
428061,733486,Riley McGree,Riley McGree,No
680531,1086842,Samuel Silvera,Sam Silvera,Nickname Match
542884,1113678,Alex Gilbert,Alex Gilbert,No
625816,1178350,Kaly Sène,Kaly Sène,No
435821,1004976,Alex Bangura,Alex Bangura,No
568005,1298925,Jeremy Sarmiento,Jeremy Sarmiento,No
485582,1050160,Sontje Hansen,Sontje Hansen,No
796303,1226849,Leo Castledine,Leo Castledine,No
250870,490413,Seny Dieng,Seny Dieng,No
385848,662604,George Edmundson,George Edmundson,No
183167,524651,Darragh Lenihan,Darragh Lenihan,No
1091219,1516829,Abdoulaye Kanté,Abdoulaye Kanté,Fixed
