player_id,club_id,minutes_played,npxg_per_90,shots_per_90,sot_per_90,headed_shots_per_90,xa_per_90,succ_pass_per_90,succ_pass_rate,acc_long_balls_per_90,succ_long_balls_rate,chances_created_per_90,big_chances_created_per_90,succ_crosses_per_90,succ_crosses_rate,succ_dribbles_per_90,succ_dribbles_rate,duels_won_per_90,duels_won_rate,aerials_won_per_90,aerials_won_rate,touches_per_90,touches_opp_box_per_90,dispossessed_per_90,fouls_won_per_90,defcon_per_90,tackles_per_90,interceptions_per_90,blocks_per_90,fouls_committed_per_90,recoveries_per_90,poss_won_final_3rd_per_90,succ_dribbles_def_per_90,clearances_per_90
660887,9830,733,0.165658937,0.982264666,0.36834925,0.122783083,0.115782598,18.54024557,75.87939698,0.859481583,53.84615385,0.491132333,0.122783083,1.350613915,36.66666667,0.491132333,26.66666667,6.507503411,55.20833333,1.227830832,47.61904762,55.37517053,1.596180082,0.36834925,0.982264666,10.80491132,3.80627558,2.824010914,0.245566166,1.596180082,3.06957708,0.491132333,0.982264666,3.929058663
541933,8521,711,0.366860764,3.924050633,0.632911392,1.012658228,0.072378041,14.6835443,71.60493827,0.379746835,27.27272727,0.886075949,,0.126582278,25,1.265822785,45.45454545,6.708860759,49.07407407,2.53164557,50,39.62025316,5.569620253,1.392405063,1.392405063,3.037974684,1.64556962,0.759493671,,1.518987342,4.430379747,2.025316456,0.253164557,0.632911392
161660,6379,711,0.243329112,1.898734177,0.632911392,0.253164557,0.180530201,13.67088608,69.23076923,0.379746835,37.5,1.139240506,0.632911392,,,0.379746835,60,2.278481013,33.33333333,1.139240506,33.33333333,31.64556962,4.303797468,0.886075949,0.759493671,1.139240506,,0.126582278,0.253164557,1.012658228,2.658227848,0.506329114,0.253164557,0.759493671
1397857,8639,708,0.055716103,1.144067797,,0.127118644,0.068257522,31.01694915,83.84879725,1.271186441,40,0.762711864,0.127118644,0.63559322,15.15151515,0.381355932,17.64705882,5.211864407,45.55555556,0.381355932,33.33333333,65.46610169,2.923728814,1.779661017,2.669491525,4.449152542,1.779661017,0.762711864,,1.652542373,3.177966102,0.508474576,0.381355932,1.906779661
1364069,9748,751,0.327739027,2.276964048,1.078561917,,0.267335194,21.45139814,80.63063063,0.479360852,40,1.19840213,0.359520639,0.958721704,29.62962963,0.838881491,35,4.793608522,54.05405405,,,44.70039947,6.111850866,0.599201065,2.636484687,1.917443409,1.318242344,0.359520639,,1.318242344,2.396804261,0.239680426,0.239680426,0.239680426
1682313,9847,90,,0,,,0.054098081,40,85.10638298,1,100,2,,,,4,100,8,61.53846154,2,66.66666667,60,3,2,1,1,1,,,1,3,,1,
361315,9829,687,0.064126636,0.3930131,0.262008734,0.3930131,0.044472162,72.70742358,93.75,3.799126638,67.44186047,0.262008734,,,,,,3.013100437,45.09803922,1.834061135,50,88.16593886,0.524017467,0,0.524017467,7.336244541,0.917030568,1.310043668,1.310043668,1.179039301,2.489082969,,0.655021834,3.799126638
1192854,8583,157,,1.719745223,0.573248408,,,22.3566879,86.66666667,1.146496815,66.66666667,0.573248408,,,,0.573248408,33.33333333,3.439490446,46.15384615,0.573248408,25,37.8343949,2.866242038,0,1.146496815,2.866242038,1.146496815,0.573248408,,1.146496815,3.439490446,,,1.146496815
1202239,8689,678,0.210836282,1.725663717,0.796460177,0.265486726,0.128414966,12.87610619,75.19379845,0.530973451,80,0.796460177,0.265486726,0.132743363,33.33333333,0.530973451,66.66666667,4.115044248,38.75,2.123893805,37.20930233,29.86725664,3.451327434,0.530973451,1.061946903,1.592920354,0.530973451,0.265486726,,2.256637168,2.522123894,0.398230088,0.265486726,0.796460177
150869,6379,660,0.016104546,0.136363636,0.136363636,0.136363636,0.013242442,61.09090909,90.32258065,2.454545455,45,0.272727273,,,,0.136363636,100,2.863636364,46.66666667,1.363636364,38.46153846,78.27272727,0.545454545,0,0.136363636,7.772727273,1.227272727,1.090909091,0.409090909,1.090909091,,,,
